file_path,device,is_behavior,set_type,type_label,brand_label,device_label,sample_file,sample_base,seq_feature_path,raw_feature_path,behavior_type,idle_group
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00043_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_lan_off__00043.csv,tplink-plug__android_lan_off__00043,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00043_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00043_raw.npz,android_lan_off,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00042_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_lan_off__00042.csv,tplink-plug__android_lan_off__00042,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00042_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00042_raw.npz,android_lan_off,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00034_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_lan_off__00034.csv,tplink-plug__android_lan_off__00034,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00034_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00034_raw.npz,android_lan_off,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00014_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_lan_off__00014.csv,tplink-plug__android_lan_off__00014,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00014_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00014_raw.npz,android_lan_off,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00032_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_lan_off__00032.csv,tplink-plug__android_lan_off__00032,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00032_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00032_raw.npz,android_lan_off,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00013_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_lan_off__00013.csv,tplink-plug__android_lan_off__00013,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00013_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00013_raw.npz,android_lan_off,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00036_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_lan_off__00036.csv,tplink-plug__android_lan_off__00036,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00036_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00036_raw.npz,android_lan_off,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00024_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_lan_off__00024.csv,tplink-plug__android_lan_off__00024,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00024_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00024_raw.npz,android_lan_off,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00011_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_lan_off__00011.csv,tplink-plug__android_lan_off__00011,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00011_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00011_raw.npz,android_lan_off,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00029_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_lan_off__00029.csv,tplink-plug__android_lan_off__00029,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00029_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00029_raw.npz,android_lan_off,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00016_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_lan_off__00016.csv,tplink-plug__android_lan_off__00016,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00016_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00016_raw.npz,android_lan_off,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00005_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_lan_off__00005.csv,tplink-plug__android_lan_off__00005,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00005_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00005_raw.npz,android_lan_off,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00002_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_lan_off__00002.csv,tplink-plug__android_lan_off__00002,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00002_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00002_raw.npz,android_lan_off,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00022_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_lan_off__00022.csv,tplink-plug__android_lan_off__00022,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00022_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00022_raw.npz,android_lan_off,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00018_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_lan_off__00018.csv,tplink-plug__android_lan_off__00018,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00018_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00018_raw.npz,android_lan_off,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00008_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_lan_off__00008.csv,tplink-plug__android_lan_off__00008,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00008_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00008_raw.npz,android_lan_off,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00023_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_lan_off__00023.csv,tplink-plug__android_lan_off__00023,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00023_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00023_raw.npz,android_lan_off,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00020_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_lan_off__00020.csv,tplink-plug__android_lan_off__00020,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00020_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00020_raw.npz,android_lan_off,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00027_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_lan_off__00027.csv,tplink-plug__android_lan_off__00027,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00027_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00027_raw.npz,android_lan_off,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00017_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_lan_off__00017.csv,tplink-plug__android_lan_off__00017,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00017_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00017_raw.npz,android_lan_off,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00012_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_lan_off__00012.csv,tplink-plug__android_lan_off__00012,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00012_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00012_raw.npz,android_lan_off,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00041_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_lan_off__00041.csv,tplink-plug__android_lan_off__00041,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00041_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00041_raw.npz,android_lan_off,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00003_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_lan_off__00003.csv,tplink-plug__android_lan_off__00003,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00003_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_lan_off/tplink-plug__android_lan_off__00003_raw.npz,android_lan_off,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_wan_off/tplink-plug__android_wan_off__00009_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_wan_off__00009.csv,tplink-plug__android_wan_off__00009,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_wan_off/tplink-plug__android_wan_off__00009_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_wan_off/tplink-plug__android_wan_off__00009_raw.npz,android_wan_off,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_wan_off/tplink-plug__android_wan_off__00020_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_wan_off__00020.csv,tplink-plug__android_wan_off__00020,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_wan_off/tplink-plug__android_wan_off__00020_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_wan_off/tplink-plug__android_wan_off__00020_raw.npz,android_wan_off,
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/tplink-plug/activity/android_wan_off/tplink-plug__android_wan_off__00032_stat.csv,tplink-plug,1,unknown,HomeAutomation,Tp-link,tplink-plug,tplink-plug__android_wan_off__00032.csv,tplink-plug__android_wan_off__00032,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/tplink-plug/activity/android_wan_off/tplink-plug__android_wan_off__00032_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/tplink-plug/activity/android_wan_off/tplink-plug__android_wan_off__00032_raw.npz,android_wan_off,
